Season,DayNum,team_A,team_B,score_A,score_B,margin,result,NumOT,seed_dif,avg_margin_dif,avg_eff_A,avg_opp_eff_A,avg_eff_B,avg_opp_eff_B,avg_thr_per_A,ft_per_A,avg_fg_per_A,avg_fg_a_per_A,avg_thr_a_per_A,avg_to_per_A,avg_blk_per_A,avg_opp_fg_a_per_A,avg_opp_fg_per_A,avg_opp_to_per_A,avg_or_per_A,avg_foul_rec_per_A,avg_foul_per_A,avg_thr_per_B,ft_per_B,avg_fg_per_B,avg_fg_a_per_B,avg_thr_a_per_B,avg_to_per_B,avg_blk_per_B,avg_opp_fg_a_per_B,avg_opp_fg_per_B,avg_opp_to_per_B,avg_or_per_B,avg_foul_rec_per_B,avg_foul_per_B,thr_a_per_dif,tempo_pred,pred_fg_per_dif,pred_or_per_dif
1998,145,3163,3112,74,57,17,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,145,3196,3181,58,71,-13,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,145,3256,3104,71,57,14,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,145,3330,3301,54,55,-1,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,145,3314,3228,80,74,6,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,145,3345,3323,70,65,5,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,145,3397,3353,92,60,32,1,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,147,3181,3116,72,77,-5,0,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,147,3345,3256,65,72,-7,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,147,3301,3163,60,52,8,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,147,3397,3314,76,70,6,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,151,3301,3256,65,84,-19,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,151,3397,3116,86,58,28,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,153,3397,3256,93,75,18,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3212,3104,68,80,-12,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3196,3112,84,87,-3,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3197,3155,45,76,-31,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3169,3161,59,71,-12,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3384,3163,46,97,-51,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3257,3228,67,69,-2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3365,3235,61,74,-13,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3416,3256,48,90,-42,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3390,3263,58,60,-2,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3364,3283,70,72,-2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3318,3314,55,64,-9,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3399,3330,48,74,-26,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3332,3153,65,56,9,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3438,3336,69,82,-13,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3353,3171,84,70,14,1,0,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,137,3462,3198,85,71,14,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3400,3120,61,69,-8,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3326,3130,59,72,-13,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3221,3181,51,79,-28,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3251,3208,52,73,-21,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3266,3242,58,64,-6,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3304,3246,92,98,-6,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3261,3191,78,69,9,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3301,3280,76,57,19,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3388,3323,57,61,-4,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3345,3331,68,48,20,1,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3405,3374,76,91,-15,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3408,3386,72,83,-11,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3397,3111,113,54,59,1,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3403,3372,80,54,26,1,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3453,3417,69,76,-7,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,138,3439,3389,73,48,25,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3228,3155,51,63,-12,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3283,3161,70,86,-16,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3462,3163,84,86,-2,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3332,3235,70,85,-15,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3336,3256,62,79,-17,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3314,3104,70,56,14,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3330,3263,72,62,10,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,139,3353,3112,90,47,43,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3386,3181,60,66,-6,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3374,3208,55,68,-13,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3323,3261,64,74,-10,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3345,3242,55,41,14,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3397,3130,89,62,27,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3403,3301,85,78,7,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3417,3246,87,63,24,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,140,3439,3120,76,61,15,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3330,3181,63,76,-13,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3208,3155,67,54,13,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3235,3163,64,58,6,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3261,3256,52,73,-21,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3345,3314,82,59,23,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3403,3353,42,53,-11,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3439,3397,52,68,-16,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,145,3417,3161,77,68,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,147,3397,3181,63,69,-6,0,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,147,3235,3208,71,89,-18,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,147,3417,3256,62,88,-26,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,147,3353,3345,62,75,-13,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,151,3208,3181,69,81,-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,151,3345,3256,77,63,14,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,153,3345,3181,62,45,17,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3283,3120,74,78,-4,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3304,3130,76,93,-17,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3179,3155,50,64,-14,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3214,3163,45,116,-71,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3417,3203,72,79,-7,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3428,3228,58,73,-15,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3384,3235,63,92,-29,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3261,3251,77,54,23,1,0,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3389,3280,60,94,-34,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3360,3323,61,87,-26,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3464,3336,63,83,-20,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3353,3221,91,70,21,1,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3462,3372,72,73,-1,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3400,3386,48,69,-21,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3412,3332,80,79,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,137,3438,3337,74,62,12,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3245,3112,61,73,-12,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3181,3144,71,42,29,1,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3285,3208,46,74,-28,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3256,3108,95,53,42,1,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3314,3263,62,57,5,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3328,3140,86,81,5,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3453,3330,85,94,-9,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3345,3171,70,66,4,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3364,3349,64,67,-3,0,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3374,3301,64,63,1,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3390,3276,81,74,7,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3397,3202,90,38,52,1,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3403,3399,83,54,29,1,0,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3436,3408,60,65,-5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3435,3242,71,69,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,138,3443,3266,68,65,3,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3163,3155,83,45,38,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3235,3228,79,68,11,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3372,3261,45,57,-12,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3323,3203,95,60,35,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3336,3120,75,69,6,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3386,3353,39,59,-20,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3412,3280,78,72,6,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,139,3438,3130,74,70,4,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3443,3181,70,90,-20,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3390,3208,64,83,-19,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3435,3256,65,66,-1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3349,3314,50,83,-33,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3345,3328,74,76,-2,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3374,3330,76,96,-20,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3397,3112,75,60,15,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,140,3408,3403,59,76,-17,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3328,3163,80,102,-22,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3314,3208,57,83,-26,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3330,3256,74,86,-12,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3261,3181,79,66,13,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3336,3235,66,65,1,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3412,3353,45,60,-15,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3438,3397,56,77,-21,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,145,3403,3323,69,65,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,147,3261,3163,71,86,-15,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,147,3336,3256,86,65,21,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,147,3353,3208,59,51,8,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,147,3403,3397,44,57,-13,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,151,3336,3163,67,89,-22,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,151,3397,3353,64,54,10,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,153,3397,3163,52,71,-19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3155,3151,51,49,2,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3221,3196,52,84,-32,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3408,3199,70,72,-2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3251,3208,48,77,-29,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3235,3224,100,61,39,1,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3261,3113,83,66,17,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3458,3281,68,71,-3,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3301,3174,76,57,19,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3364,3345,62,75,-13,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3400,3388,64,68,-4,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3397,3122,80,38,42,1,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3403,3335,100,57,43,1,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3437,3179,66,58,8,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3439,3176,77,57,20,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3449,3330,67,65,2,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,137,3462,3257,80,52,28,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3124,3116,59,68,-9,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3373,3160,78,98,-20,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3268,3161,69,83,-14,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3254,3163,29,101,-72,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3454,3181,63,96,-33,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3332,3234,82,89,-7,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3256,3209,84,48,36,1,0,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3438,3276,71,81,-10,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3405,3283,71,89,-18,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3323,3108,98,49,49,1,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3331,3328,64,70,-6,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3372,3353,43,80,-37,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3390,3203,76,51,25,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3395,3336,77,75,2,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3428,3193,79,57,22,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,138,3435,3226,83,57,26,1,0,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3235,3199,85,70,15,1,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3281,3208,78,65,13,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3437,3301,64,68,-4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3345,3261,73,70,3,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3397,3388,92,75,17,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3439,3403,52,73,-21,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3449,3196,86,75,11,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,139,3462,3155,77,62,15,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3163,3161,89,44,45,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3181,3116,75,54,21,1,0,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3395,3256,59,80,-21,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3353,3283,53,60,-7,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3323,3276,88,54,34,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3390,3328,50,67,-17,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3428,3234,78,69,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,140,3435,3160,65,59,6,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3301,3163,58,72,-14,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3281,3256,67,78,-11,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3283,3181,81,71,10,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3428,3323,54,69,-15,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3403,3345,72,74,-2,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3435,3235,84,65,19,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3449,3328,84,67,17,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,145,3462,3397,80,65,15,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,147,3256,3163,48,67,-19,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,147,3449,3283,87,104,-17,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,147,3435,3323,64,72,-8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,147,3462,3345,78,88,-10,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,151,3323,3163,90,75,15,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,151,3345,3283,81,64,17,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,153,3345,3323,66,68,-2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3155,3116,68,78,-10,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3137,3124,56,80,-24,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3380,3160,61,88,-27,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3393,3179,69,87,-18,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3313,3181,48,95,-47,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3198,3166,73,58,15,1,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3245,3243,65,93,-28,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3365,3261,78,84,-6,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3280,3130,65,59,6,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3323,3307,58,44,14,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3336,3151,82,67,15,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3364,3256,57,56,1,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3395,3231,55,45,10,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3397,3209,98,68,30,1,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3453,3400,55,60,-5,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,137,3403,3372,84,63,21,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3458,3113,70,73,-3,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3196,3140,52,90,-38,0,0,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3389,3153,63,76,-13,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3384,3163,37,86,-49,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3438,3234,62,69,-7,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3396,3235,57,72,-15,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3424,3278,54,71,-17,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3314,3217,85,58,27,1,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3328,3216,84,52,32,1,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3330,3208,68,54,14,1,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,138,3345,3122,80,49,31,1,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
